unidade_da_federacao,bcg,hepatite_b_idade_<=_30_dias,rotavirus_humano,meningococo_c,hepatite_b,penta,pneumococica,poliomielite,poliomielite_4_anos,febre_amarela,hepatite_a,pneumococica(1º_ref),meningococo_c_(1º_ref),poliomielite(1º_ref),triplice_viral__d1,triplice_viral__d2,tetra_viral(src+vz),dtp,dtp_ref_(4_e_6_anos),triplice_bacte(dtp)(1º_ref),sarampo,haemophilus_influenzae_b,dupla_adulto_e_dtpa_gestante,dtpa_gestante,tetravalente(dtp/hib)(tetra),varicela,ano
Rondônia,"93,85652361",0,0,0,"47,53875133",0,0,"54,16789597",0,"8,290402378",0,0,0,0,0,0,0,"62,68297665",0,0,"75,57361051",0,0,0,0,0,1994
Acre,"61,01486046",0,0,0,"11,20695904",0,0,"24,31315694",0,0,0,0,0,0,0,0,0,"30,6632838",0,0,"37,04965567",0,0,0,0,0,1994
Amazonas,"41,00096246",0,0,0,"27,95831012",0,0,"17,85750469",0,"7,550276075",0,0,0,0,0,0,0,"31,99559293",0,0,"34,80573426",0,0,0,0,0,1994
Roraima,"99,63951936",0,0,0,"10,60080107",0,0,"49,35914553",0,"3,698264352",0,0,0,0,0,0,0,"70,53404539",0,0,"90,29372497",0,0,0,0,0,1994
Pará,"84,17785265",0,0,0,"3,46387405",0,0,"38,36118294",0,"5,361023907",0,0,0,0,0,0,0,"64,6680135",0,0,"63,49355935",0,0,0,0,0,1994
Maranhão,"66,54961858",0,0,0,"0,06667296356",0,0,"34,80662063",0,"33,62373113",0,0,0,0,0,0,0,"39,15814271",0,0,"45,2603857",0,0,0,0,0,1994
Piauí,"99,19802779",0,0,0,0,0,0,"53,33039125",0,"0,006087075617",0,0,0,0,0,0,0,"65,64606699",0,0,"67,64871487",0,0,0,0,0,1994
Ceará,"104,6490317",0,0,0,0,0,0,"94,18079629",0,0,0,0,0,0,0,0,0,"91,04071443",0,0,"103,7204472",0,0,0,0,0,1994
Rio Grande do Norte,"101,7679805",0,0,0,0,0,0,"69,70207209",0,0,0,0,0,0,0,0,0,"78,78767053",0,0,"80,443971",0,0,0,0,0,1994
Pernambuco,"84,37799881",0,0,0,0,0,0,"51,16144461",0,0,0,0,0,0,0,0,0,"58,85211193",0,0,"73,31495331",0,0,0,0,0,1994
Bahia,"109,6261721",0,0,0,0,0,0,"76,52114295",0,0,0,0,0,0,0,0,0,"75,47369077",0,0,"82,61160127",0,0,0,0,0,1994
Espírito Santo,"94,31207823",0,0,0,"90,4179865",0,0,"73,72090621",0,0,0,0,0,0,0,0,0,"87,09199835",0,0,"96,20575678",0,0,0,0,0,1994
Santa Catarina,"112,6423432",0,0,0,"38,44919079",0,0,"87,00168074",0,"0,1161407286",0,0,0,0,0,0,0,"87,22924103",0,0,"87,34632599",0,0,0,0,0,1994
Mato Grosso,"78,75225514",0,0,0,"0,01018448467",0,0,"48,24972356",0,"5,697491707",0,0,0,0,0,0,0,"57,61944946",0,0,"63,74032474",0,0,0,0,0,1994
Goiás,"56,80694336",0,0,0,0,0,0,"37,28131501",0,"2,212427105",0,0,0,0,0,0,0,"39,27122054",0,0,"43,35930839",0,0,0,0,0,1994
Rondônia,"101,1165819",0,0,0,"69,64511529",0,0,"68,75184976",0,"49,43632793",0,0,0,0,0,0,0,"71,71953615",0,0,"96,53725079",0,0,0,0,0,1995
Acre,"110,9174446",0,0,0,"51,65548425",0,0,"45,84305718",0,"63,59393232",0,0,0,0,0,0,0,"49,43115519",0,0,"98,03092182",0,0,0,0,0,1995
Amazonas,"88,37700473",0,0,0,"42,01992124",0,0,"48,41324994",0,"16,68369919",0,0,0,0,0,0,0,"52,32391775",0,0,"74,59019744",0,0,0,0,0,1995
Roraima,"129,0500424",0,0,0,"45,71670908",0,0,"93,93553859",0,"33,29092451",0,0,0,0,0,0,0,"82,78201866",0,0,"116,4687588",0,0,0,0,0,1995
Pará,"107,879061",0,0,0,"31,17137595",0,0,"45,47621847",0,"12,83915298",0,0,0,0,0,0,0,"71,80376481",0,0,"91,80807566",0,0,0,0,0,1995
Amapá,"94,45882466",0,0,0,"6,921675774",0,0,"59,74499089",0,"0,03834723421",0,0,0,0,0,0,0,"70,54932413",0,0,"80,42373694",0,0,0,0,0,1995
Maranhão,"104,5010423",0,0,0,"0,003330158582",0,0,"43,91480122",0,"41,81680132",0,0,0,0,0,0,0,"59,97615606",0,0,"71,00497526",0,0,0,0,0,1995
Piauí,"117,8287241",0,0,0,"0,01201092995",0,0,"65,31243432",0,"0,166651653",0,0,0,0,0,0,0,"76,53965108",0,0,"64,34555445",0,0,0,0,0,1995
Ceará,"133,8269551",0,0,0,0,0,0,"106,3727121",0,0,0,0,0,0,0,0,0,"102,9617304",0,0,"107,3975473",0,0,0,0,0,1995
Rio Grande do Norte,"98,09628535",0,0,0,"0,001718154015",0,0,"73,05590873",0,"0,001718154015",0,0,0,0,0,0,0,"81,12951445",0,0,"83,69987286",0,0,0,0,0,1995
Paraíba,"68,25579463",0,0,0,0,0,0,"40,15520526",0,0,0,0,0,0,0,0,0,"46,19849397",0,0,"50,75109628",0,0,0,0,0,1995
Pernambuco,"121,4331173",0,0,0,0,0,0,"112,1172658",0,"0,001767825575",0,0,0,0,0,0,0,"82,57984679",0,0,"104,7395404",0,0,0,0,0,1995
Alagoas,"82,07054447",0,0,0,0,0,0,"54,06882736",0,0,0,0,0,0,0,0,0,"46,63804822",0,0,"72,3588753",0,0,0,0,0,1995
Sergipe,"119,0195526",0,0,0,0,0,0,"92,79655588",0,0,0,0,0,0,0,0,0,"85,2574123",0,0,"93,21682085",0,0,0,0,0,1995
Bahia,"81,36539091",0,0,0,0,0,0,"48,70318828",0,0,0,0,0,0,0,0,0,"53,41013452",0,0,"70,57146979",0,0,0,0,0,1995
Espírito Santo,"103,0870686",0,0,0,"86,87360141",0,0,"73,96758663",0,"0,02203838069",0,0,0,0,0,0,0,"90,76591849",0,0,"89,98440361",0,0,0,0,0,1995
Rio de Janeiro,"120,91801",0,0,0,"0,003437917653",0,0,"90,95655761",0,0,0,0,0,0,0,0,0,"93,92562925",0,0,"83,78763983",0,0,0,0,0,1995
São Paulo,"110,5455524",0,0,0,0,0,0,"96,99589851",0,0,0,0,0,0,0,0,0,"99,82830269",0,0,"97,71411045",0,0,0,0,0,1995
Paraná,"80,38690135",0,0,0,"26,61677301",0,0,"70,01488482",0,"0,06974008806",0,0,0,0,0,0,0,"70,10544285",0,0,"70,47079764",0,0,0,0,0,1995
Santa Catarina,"114,27992",0,0,0,"91,98045578",0,0,"97,47396619",0,"0,0009432538485",0,0,0,0,0,0,0,"96,81746152",0,0,"98,67944461","0,003773015394",0,0,0,0,1995
Rio Grande do Sul,"102,8086278",0,0,0,0,0,0,"96,69390509",0,0,0,0,0,0,0,0,0,"96,69444058",0,0,"97,73756868",0,0,0,0,0,1995
Mato Grosso,"100,3855754",0,0,0,"0,02237714089",0,0,"58,57991221",0,"18,65737155",0,0,0,0,0,0,0,"73,26448059",0,0,"88,14183665",0,0,0,0,0,1995
Goiás,"115,3312551",0,0,0,"0,01170324818",0,0,"85,63585875",0,"10,09777532",0,0,0,0,0,0,0,"88,06907044",0,0,"110,0850081",0,0,0,0,0,1995
Distrito Federal,"1,703295403",0,0,0,"1,365002011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
Rondônia,"104,3129941",0,0,0,"74,40834231",0,0,"73,78056789",0,"66,06340784",0,0,0,0,0,0,0,"77,08229361",0,0,"82,64295658",0,0,0,0,0,1996
Acre,"84,33173111",0,0,0,"47,67199943",0,0,"61,33869001",0,"30,00215223",0,0,0,0,0,0,0,"51,05818208",0,0,"54,93937872",0,0,0,0,0,1996
Amazonas,"112,7716606",0,0,0,"52,96940708",0,0,"84,9603544",0,"69,11495618",0,0,0,0,0,0,0,"57,90664826",0,0,"71,17749029",0,0,0,0,0,1996
Roraima,"126,5056935",0,0,0,"78,26862395",0,0,"83,35848539",0,"46,30264783",0,0,0,0,0,0,0,"89,09315407",0,0,"88,11908355",0,0,0,0,0,1996
Pará,"107,8286342",0,0,0,"34,68607605",0,0,"47,87675342",0,"17,9362324",0,0,0,0,0,0,0,"82,46454874",0,0,"59,076927",0,0,0,0,0,1996
Amapá,"118,9030542",0,0,0,"66,18361919",0,0,"71,92515821",0,"4,420801614",0,0,0,0,0,0,0,"71,09969733",0,0,"70,21003394",0,0,0,0,0,1996
Tocantins,"101,5604021",0,0,0,"53,30406067",0,0,"64,37202889",0,"25,53253257",0,0,0,0,0,0,0,"68,47987807",0,0,"71,43012665",0,0,0,0,0,1996
Maranhão,"100,7906528",0,0,0,"0,1419788465",0,0,"38,44305215",0,"10,8099307",0,0,0,0,0,0,0,"57,21942896",0,0,"72,63520554",0,0,0,0,0,1996
Piauí,"100,9828588",0,0,0,"0,001471345546",0,0,"64,41992202",0,"1,147649525",0,0,0,0,0,0,0,"70,86441551",0,0,"71,10571618",0,0,0,0,0,1996
Ceará,"133,2878358",0,0,0,"0,02669190265",0,0,"103,090801",0,0,0,0,0,0,0,0,0,"93,27242726",0,0,"98,42760428",0,0,0,0,0,1996
Rio Grande do Norte,"91,84162866",0,0,0,"0,001676951972",0,0,"66,29661926",0,0,0,0,0,0,0,0,0,"72,8736249",0,0,"76,77253823",0,0,0,0,0,1996
Paraíba,"88,68501529",0,0,0,"0,01132631102",0,0,"74,98521287",0,0,0,0,0,0,0,0,0,"69,64548647",0,0,"74,38365991",0,0,0,0,0,1996
Pernambuco,"119,7197801",0,0,0,"0,07886984156",0,0,"119,0778028",0,"0,0005799253056",0,0,0,0,0,0,0,"74,82138301",0,0,"87,23816372",0,0,0,0,0,1996
Alagoas,"77,33920582",0,0,0,"0,06431767338",0,0,"40,02376957",0,0,0,0,0,0,0,0,0,"39,29809843",0,0,"43,11241611",0,0,0,0,0,1996
Sergipe,"116,5015101",0,0,0,"0,01248034346",0,0,"87,13775803",0,0,0,0,0,0,0,0,0,"81,02238974",0,0,"83,71065572",0,0,0,0,0,1996
Bahia,"80,68016618",0,0,0,"0,001033477791",0,0,"55,83811604",0,"0,001722462984",0,0,0,0,0,0,0,"51,39381705",0,0,"56,67419957",0,0,0,0,0,1996
Espírito Santo,"99,66785643",0,0,0,"85,75583317",0,0,"80,89265649",0,0,0,0,0,0,0,0,0,"88,02465464",0,0,"94,09081896",0,0,0,0,0,1996
Rio de Janeiro,"97,87523436",0,0,0,"0,05189500469",0,0,"76,29946766",0,"0,07784250703",0,0,0,0,0,0,0,"72,36883956",0,0,"79,63665127","0,002511048614",0,0,0,0,1996
São Paulo,"111,1843807",0,0,0,0,0,0,"101,3592954",0,0,0,0,0,0,0,0,0,"96,03442366",0,0,"95,20029348",0,0,0,0,0,1996
Paraná,"103,7579559",0,0,0,"89,96193561",0,0,"91,2792317",0,"0,02114688316",0,0,0,0,0,0,0,"91,26685303",0,0,"90,27552841","0,001031555276",0,0,0,0,1996
Santa Catarina,"102,46485",0,0,0,"82,63521869",0,0,"83,81406",0,"0,009159606137",0,0,0,0,0,0,0,"79,60247309",0,0,"87,82505152","0,4066865125",0,0,0,0,1996
Rio Grande do Sul,"96,65004348",0,0,0,"0,0529078356",0,0,"79,90130855",0,0,0,0,0,0,0,0,0,"78,73000241",0,0,"84,08888516",0,0,0,0,0,1996
Mato Grosso do Sul,"101,4987238",0,0,0,"0,03272322695",0,0,"68,81912782",0,"34,00597744",0,0,0,0,0,0,0,"69,64811623",0,0,"77,1460983",0,0,0,0,0,1996
Mato Grosso,"98,13875638",0,0,0,"0,9741400954",0,0,"68,60657796",0,"18,02159177",0,0,0,0,0,0,0,"72,57008955",0,0,"78,68440874",0,0,0,0,0,1996
Goiás,"108,3003787",0,0,0,"2,397910482",0,0,"82,34504316",0,"21,46371141",0,0,0,0,0,0,0,"81,45552956",0,0,"79,54643198",0,0,0,0,0,1996
Distrito Federal,"136,3140576",0,0,0,"102,9132246",0,0,"105,4904848",0,"0,9181489748",0,0,0,0,0,0,0,"107,7179741",0,0,"50,59253975",0,0,0,0,0,1996
Rondônia,"120,4171613",0,0,0,"37,92097677",0,0,"92,83364423",0,"97,42920129",0,0,0,0,0,0,0,"93,56622011",0,0,"105,0907241",0,0,0,0,0,1997
Acre,"95,82914184",0,0,0,"13,14710207",0,0,"78,74332585",0,"85,83146328",0,0,0,0,0,0,0,"43,38775826",0,0,"93,03567283",0,0,0,0,0,1997
Amazonas,"109,645562",0,0,0,"12,187216",0,0,"85,72553772",0,"74,30930021",0,0,0,0,0,0,0,"58,65192366",0,0,"106,4541048",0,0,0,0,0,1997
Roraima,"129,4059961",0,0,0,"30,93303446",0,0,"81,68954889",0,"53,11011488",0,0,0,0,0,0,0,"73,64808069",0,0,"110,3110115",0,0,0,0,0,1997
Pará,"118,5438992",0,0,0,"5,139258868",0,0,"49,71294169",0,"29,25757976",0,0,0,0,0,0,0,"65,34152144",0,0,"95,6138032",0,0,0,0,0,1997
Amapá,"88,07157058",0,0,0,"11,79012879",0,0,"86,56755121",0,"10,53677932",0,0,0,0,0,0,0,"79,00423546",0,0,"92,10822024",0,0,0,0,0,1997
Tocantins,"112,9768366",0,0,0,"24,80314961",0,0,"100,4586805",0,"60,35471294",0,0,0,0,0,0,0,"84,81767449",0,0,"122,7199755",0,0,0,0,0,1997
Maranhão,"118,8214402",0,0,0,"0,4714859562",0,0,"62,34781395",0,"18,40191076",0,0,0,0,0,0,0,"47,80541899",0,0,"102,0720567",0,0,0,0,0,1997
Piauí,"106,742045",0,0,0,0,0,0,"62,77174826",0,"0,6905009912",0,0,0,0,0,0,0,"53,57850879",0,0,"76,71785222",0,0,0,0,0,1997
Ceará,"131,6210909",0,0,0,"0,003659072059",0,0,"109,3605162",0,0,0,0,0,0,0,0,0,"82,96336049",0,0,"131,7619652",0,0,0,0,0,1997
Rio Grande do Norte,"102,4406013",0,0,0,"0,005387640752",0,0,"75,43594993",0,"0,4902753084",0,0,0,0,0,0,0,"77,63769912",0,0,"95,15830684",0,0,0,0,0,1997
Paraíba,"110,1273033",0,0,0,"0,01566371429",0,0,"85,18212628",0,0,0,0,0,0,0,0,0,"79,53322131",0,0,"94,58605075",0,0,0,0,0,1997
Pernambuco,"138,9483453",0,0,0,"0,3514730274",0,0,"128,0533397",0,"0,06713529737",0,0,0,0,0,0,0,"75,2619593",0,0,"122,5107285",0,0,0,0,0,1997
Alagoas,"89,31488306",0,0,0,"0,1037828082",0,0,"50,11506355",0,"0,1143114988",0,0,0,0,0,0,0,"32,91569527",0,0,"65,18613221",0,0,0,0,0,1997
Sergipe,"124,5954693",0,0,0,"0,03448458804",0,0,"98,86200859",0,0,0,0,0,0,0,0,0,"94,6654995",0,0,"106,0852035",0,0,0,0,0,1997
Bahia,"102,4425079",0,0,0,"0,06120983595",0,0,"68,03394792",0,"0,0262888398",0,0,0,0,0,0,0,"62,22293721",0,0,"86,01629908",0,0,0,0,0,1997
Minas Gerais,"94,43111951",0,0,0,"0,02100636148",0,0,"76,2759797",0,"0,2887590884",0,0,0,0,0,0,0,"65,3275895",0,0,"108,0695781","0,0009405833498",0,0,0,0,1997
Espírito Santo,"112,4225211",0,0,0,"34,49775196",0,0,"98,38473921",0,"2,320202786",0,0,0,0,0,0,0,"98,39399042",0,0,"105,2121302",0,0,0,0,0,1997
Rio de Janeiro,"129,9672944",0,0,0,"0,3350002428",0,0,"98,14536097",0,"0,06002639396",0,0,0,0,0,0,0,"78,89410197",0,0,"105,8004917","0,003530964351",0,0,0,0,1997
São Paulo,"131,9965096",0,0,0,0,0,0,"106,6931322",0,0,0,0,0,0,0,0,0,"98,02188797",0,0,"134,4293352",0,0,0,0,0,1997
Paraná,"110,9063039",0,0,0,"47,94843019",0,0,"97,89888594",0,"0,2671557222",0,0,0,0,0,0,0,"96,84832891",0,0,"122,8949169","0,4823036707",0,0,0,0,1997
Santa Catarina,"115,990663",0,0,0,"21,72134658",0,0,"94,32071269",0,"0,02676888813",0,0,0,0,0,0,0,"83,40007709",0,0,"107,6237793","0,1584718177",0,0,0,0,1997
Rio Grande do Sul,"106,2086577",0,0,0,"0,0987190173",0,0,"91,238835",0,"0,01832508704",0,0,0,0,0,0,0,"90,72159464",0,0,"97,14956227",0,0,0,0,0,1997
Mato Grosso do Sul,"120,66521",0,0,0,"0,1578052925",0,0,"80,16994416",0,"51,61204176",0,0,0,0,0,0,0,"79,41490653",0,0,"83,03957271",0,0,0,0,0,1997
Mato Grosso,"119,8930204",0,0,0,"0,3373051514",0,0,"104,2512424",0,"29,89242161",0,0,0,0,0,0,0,"91,59930543",0,0,"103,3870227",0,0,0,0,0,1997
Goiás,"108,9804791",0,0,0,"1,204074674",0,0,"68,33283608",0,"31,83339016",0,0,0,0,0,0,0,"61,32469525",0,0,"113,8212855",0,0,0,0,0,1997
Distrito Federal,"146,7457475",0,0,0,"32,44404655",0,0,"107,4955237",0,"4,024171889",0,0,0,0,0,0,0,"104,9418084",0,0,"0,4162936437","0,004476275739",0,0,0,0,1997
Rondônia,"122,2200211",0,0,0,"90,78843106",0,0,"104,6718172",0,"115,306392",0,0,0,0,0,0,0,"105,9231379",0,0,"103,7011358",0,0,0,0,0,1998
Acre,"99,72887483",0,0,0,"28,86729929",0,0,"71,70507607",0,"73,50504594",0,0,0,0,0,0,0,"59,68519355",0,0,"68,15032384",0,0,0,0,0,1998
Amazonas,"108,6768313",0,0,0,"21,16685873",0,0,"86,72989983",0,"108,2129244",0,0,0,0,0,0,0,"65,39757114",0,0,"72,41970275",0,0,0,0,0,1998
Roraima,"122,0642515",0,0,0,"74,28571429",0,0,"103,0348599",0,"112,8913192",0,0,0,0,0,0,0,"94,95557075",0,0,"89,50102529",0,0,0,0,0,1998
Pará,"85,43227905",0,0,0,"10,52470877",0,0,"83,76223823",0,"80,62128705",0,0,0,0,0,0,0,"60,82240881",0,0,"61,0042813","0,0006637682121",0,0,0,0,1998
Amapá,"104,3905257",0,0,0,"34,62078072",0,0,"76,07493604",0,"93,36469423",0,0,0,0,0,0,0,"77,6264752",0,0,"80,6057605",0,0,0,0,0,1998
Tocantins,"115,699773",0,0,0,"57,17634801",0,0,"108,0601347",0,"87,80932535",0,0,0,0,0,0,0,"96,23413835",0,0,"100,323745",0,0,0,0,0,1998
Maranhão,"118,8993389",0,0,0,"3,284119883",0,0,"64,78311984",0,"76,3294502",0,0,0,0,0,0,0,"68,77643251",0,0,"87,0795609",0,0,0,0,0,1998
Piauí,"108,2246606",0,0,0,0,0,0,"83,15045192",0,"1,270720075",0,0,0,0,0,0,0,"86,11713304",0,0,"86,28722943",0,0,0,0,0,1998
Ceará,"100,4381319",0,0,0,"1,018295619",0,0,"90,04874819",0,"0,6307173808",0,0,0,0,0,0,0,"88,58389504",0,0,"90,7715455",0,0,0,0,0,1998
Rio Grande do Norte,"92,47281307",0,0,0,"0,7308981887",0,0,"73,30802391",0,"0,4878568007",0,0,0,0,0,0,0,"77,63487023",0,0,"74,90996824",0,0,0,0,0,1998
Paraíba,"103,0478832",0,0,0,"0,5560901064",0,0,"87,05144895",0,"0,1160289789",0,0,0,0,0,0,0,"83,64981888",0,0,"83,11778356",0,0,0,0,0,1998
Pernambuco,"133,7151183",0,0,0,"1,311310461",0,0,"131,4335557",0,"0,182289795",0,0,0,0,0,0,0,"100,384834",0,0,"113,4757241",0,0,0,0,0,1998
Alagoas,"96,85909835",0,0,0,"4,380300551",0,0,"60,32733224",0,"0,0104151168",0,0,0,0,0,0,0,"58,18181818",0,0,"61,49084958",0,0,0,0,0,1998
Sergipe,"125,0110772",0,0,0,"1,261500769",0,0,"98,19115386",0,"0,01563843928",0,0,0,0,0,0,0,"98,25631402",0,0,"96,43704225",0,0,0,0,0,1998
Bahia,"105,0214696",0,0,0,"11,82223361",0,0,"80,53569071",0,"0,8269468192",0,0,0,0,0,0,0,"76,83811254",0,0,"86,39691894",0,0,0,0,0,1998
Minas Gerais,"86,91765712",0,0,0,"1,175220296",0,0,"82,20190365",0,"14,56926147",0,0,0,0,0,0,0,"83,52522711",0,0,"82,96255902","0,001549196277",0,0,0,0,1998
Espírito Santo,"116,1131566",0,0,0,"100,0054683",0,0,"120,3291896",0,"0,03280959498",0,0,0,0,0,0,0,"104,0045933",0,0,"107,6245853",0,0,0,0,0,1998
Rio de Janeiro,"124,3197546",0,0,0,"1,882580127",0,0,"102,1351054",0,"0,02533990423",0,0,0,0,0,0,0,"110,6073713",0,0,"103,6467617","0,01310684702",0,0,0,0,1998
São Paulo,"131,5928911",0,0,0,"2,788169151",0,0,"114,6968216",0,"5,249860235",0,0,0,0,0,0,0,"119,7887514",0,0,"124,7245756","1,031192922",0,0,0,0,1998
Paraná,"112,1230457",0,0,0,"44,53274411",0,0,"96,46897386",0,"0,02863286188",0,0,0,0,0,0,0,"95,73910601",0,0,"113,7232445","1,7557887",0,0,0,0,1998
Santa Catarina,"94,48502214",0,0,0,"68,98046366",0,0,"88,53764001",0,"0,2104714769",0,0,0,0,0,0,0,"88,60224017",0,0,"92,17921334",0,0,0,0,0,1998
Rio Grande do Sul,"102,2465134",0,0,0,"2,178596939",0,0,"87,37514491",0,"0,5076171852",0,0,0,0,0,0,0,"87,7252661",0,0,"84,21995574","0,001756460848",0,0,0,0,1998
Mato Grosso do Sul,"113,7049165",0,0,0,"0,7146442315",0,0,"93,79048256",0,"70,34106934",0,0,0,0,0,0,0,"88,79036306",0,0,"90,1837998",0,0,0,0,0,1998
Mato Grosso,"112,269662",0,0,0,"5,749627539",0,0,"109,7761311",0,"70,74413863",0,0,0,0,0,0,0,"94,15431663",0,0,"95,64024151",0,0,0,0,0,1998
Goiás,"105,6710343",0,0,0,"5,360591399",0,0,"91,10202047",0,"59,50640613",0,0,0,0,0,0,0,"88,62574496",0,0,"86,15154599",0,0,0,0,0,1998
Distrito Federal,"159,3648465",0,0,0,"89,69447647",0,0,"127,5731055",0,"3,456136673",0,0,0,0,0,0,0,"129,9994759",0,0,"1,304894665","45,09223352",0,0,0,0,1998
Rondônia,"113,7228572",0,0,0,"94,89077392",0,0,"96,47921921",0,"103,3504733",0,0,0,0,0,0,0,"96,37768971",0,0,"97,87443094","0,4224936953",0,0,0,0,1999
Acre,"97,32345824",0,0,0,"113,8813522",0,0,"76,76908411",0,"99,23003593",0,0,0,0,0,0,0,"55,69406761",0,0,"74,42252695",0,0,0,0,0,1999
Amazonas,"117,1970298",0,0,0,"64,23329248",0,0,"84,06171148",0,"93,8677817",0,0,0,0,0,0,0,"69,39225723",0,0,"82,49008723","0,1211159974",0,0,0,0,1999
Roraima,"137,4565856",0,0,0,"95,52497996",0,0,"99,13171253",0,"98,08976757",0,0,0,0,0,0,0,"95,44483035",0,0,"96,01923591",0,0,0,0,0,1999
Pará,"100,5111264",0,0,0,"63,6358907",0,0,"86,14301135",0,"92,57436044",0,0,0,0,0,0,0,"69,81882974",0,0,"85,10385101","4,113722379",0,0,0,0,1999
Amapá,"132,8411244",0,0,0,"83,62286797",0,0,"85,71541377",0,"94,49620973",0,0,0,0,0,0,0,"87,05780164",0,0,"100,1342388",0,0,0,0,0,1999
Tocantins,"119,4989304",0,0,0,"96,97255357",0,0,"107,4979152",0,"102,8425365",0,0,0,0,0,0,0,"100,126899",0,0,"100,2247924","0,07976505565",0,0,0,0,1999
Maranhão,"122,2494555",0,0,0,"35,38923837",0,0,"68,40791301",0,"77,45005046",0,0,0,0,0,0,0,"69,21757738",0,0,"93,02337934",0,0,0,0,0,1999
Piauí,"113,3061509",0,0,0,"14,22604545",0,0,"94,70936304",0,"11,96857441",0,0,0,0,0,0,0,"91,16901198",0,0,"95,26129979","0,3331510119",0,0,0,0,1999
Ceará,"119,3977013",0,0,0,"59,56876838",0,0,"104,0224526",0,"14,27281637",0,0,0,0,0,0,0,"101,7676933",0,0,"112,0168691","9,077247483",0,0,0,0,1999
Rio Grande do Norte,"105,0199818",0,0,0,"38,88382528",0,0,"79,86573652",0,"1,284792821",0,0,0,0,0,0,0,"87,21166655",0,0,"89,80579121","0,02979737783",0,0,0,0,1999
Paraíba,"107,3388174",0,0,0,"45,64297265",0,0,"94,5215496",0,"1,60584968",0,0,0,0,0,0,0,"92,3208887",0,0,"93,33614568","0,08155803979",0,0,0,0,1999
Pernambuco,"141,2047427",0,0,0,"85,68824834",0,0,"127,2925396",0,"0,4391142475",0,0,0,0,0,0,0,"103,4973472",0,0,"117,3550664","4,409303774",0,0,0,0,1999
Alagoas,"111,9715182",0,0,0,"55,09829465",0,0,"85,31501658",0,"1,523248412",0,0,0,0,0,0,0,"78,83260303",0,0,"84,94345097","0,830459047",0,0,0,0,1999
Sergipe,"125,9011606",0,0,0,"72,99208362",0,0,"105,6823713",0,"0,002561934773",0,0,0,0,0,0,0,"102,2340071",0,0,"104,0581047",0,0,0,0,0,1999
Bahia,"106,4972629",0,0,0,"83,38723104",0,0,"83,54489621",0,"36,06581274",0,0,0,0,0,0,0,"80,60142934",0,0,"85,62484895","1,561690815",0,0,0,0,1999
Minas Gerais,"103,8284928",0,0,0,"75,6373929",0,0,"93,09933925",0,"56,5074882",0,0,0,0,0,0,0,"91,84369898",0,0,"95,95922156","6,621901871",0,0,0,0,1999
Espírito Santo,"118,9493534",0,0,0,"107,9364224",0,0,"148,59375",0,"0,05747126437",0,0,0,0,0,0,0,"108,2561063",0,0,"108,3782328","8,872126437",0,0,0,0,1999
Rio de Janeiro,"134,1274269",0,0,0,"77,08244128",0,0,"101,6742573",0,"0,249992431",0,0,0,0,0,0,0,"101,9739887",0,0,"106,290467","16,332983",0,0,0,0,1999
São Paulo,"128,7619788",0,0,0,"112,3239923",0,0,"112,1766968",0,"11,98490743",0,0,0,0,0,0,0,"110,417182",0,0,"115,2414715","1,366137774",0,0,0,0,1999
Paraná,"107,3659798",0,0,0,"104,0695226",0,0,"92,91285688",0,"0,1940660571",0,0,0,0,0,0,0,"93,02001973",0,0,"97,88926505","1,800442513",0,0,0,0,1999
Santa Catarina,"100,0894724",0,0,0,"86,45533141",0,0,"92,97017239",0,"0,1737429645",0,0,0,0,0,0,0,"92,21693942",0,0,"94,30809725","4,46321747",0,0,0,0,1999
Rio Grande do Sul,"110,2318132",0,0,0,"110,4538542",0,0,"94,68489254",0,"0,1792518836",0,0,0,0,0,0,0,"95,25098155",0,0,"94,13615048","0,8008511573",0,0,0,0,1999
Mato Grosso do Sul,"114,9559979",0,0,0,"65,2854252",0,0,"97,51753024",0,"87,28410749",0,0,0,0,0,0,0,"89,40656031",0,0,"105,2073039","0,282366229",0,0,0,0,1999
Mato Grosso,"107,8336335",0,0,0,"75,31897774",0,0,"111,5004406",0,"76,54890992",0,0,0,0,0,0,0,"89,43254531",0,0,"97,49798843","2,348748994",0,0,0,0,1999
Goiás,"108,1584515",0,0,0,"90,28760592",0,0,"98,08363957",0,"74,19746712",0,0,0,0,0,0,0,"92,3305089",0,0,"96,59651147","8,610967696",0,0,0,0,1999
Distrito Federal,"162,7772926",0,0,0,"119,3462258",0,0,"126,0761073",0,"6,774797255",0,0,0,0,"134,1651994",0,0,"125,025577",0,0,"0,004990642545","100,4341859",0,0,0,0,1999
Rondônia,"111,5998969",0,0,0,"94,53175319",0,0,"98,82455236",0,"113,6287518",0,0,0,0,"17,14980545",0,0,"102,5602216",0,0,"100,6311993","98,03877367",0,0,0,0,2000
Acre,"112,3218391",0,0,0,"60,71592775",0,0,"92,63711002",0,"90,05582923",0,0,0,0,"27,54679803",0,0,"65,05747126",0,0,"94,22003284","15,9135689",0,0,0,0,2000
Amazonas,"118,4582465",0,0,0,"64,57289262",0,0,"103,4574019",0,"100,6531899",0,0,0,0,"14,84330403",0,0,"74,80714004",0,0,"113,3425305","63,30592939",0,0,0,0,2000
